,Rbin,mean,v,npt
681,102100,-32.51153706395349,0.80,86.0
682,102400,-167.96669407894737,0.80,76.0
683,101000,177.82919407894738,0.80,95.0
684,101200,-204.38971077127658,0.80,94.0
685,96000,419.76979880136986,0.80,73.0
686,101100,-20.86087436868687,0.80,99.0
687,100800,21.5109375,0.80,110.0
688,102900,14.944265463917526,0.80,97.0
689,103400,12.354395604395604,0.80,91.0
690,102200,-89.23952963917526,0.80,97.0
691,103000,-149.6416015625,0.80,72.0
692,103800,-247.61672108208955,0.80,67.0
693,105100,-409.6591021825397,0.80,63.0
694,103300,-90.36533938172043,0.80,93.0
695,102800,33.30986328125,0.80,80.0
696,104300,-11.438686708860759,0.80,79.0
697,105800,-140.53502155172413,0.80,58.0
698,103600,-181.5573784722222,0.80,90.0
699,104100,-98.9317626953125,0.80,64.0
700,104400,-8.51953125,0.80,60.0
701,104700,-128.13693576388889,0.80,72.0
702,104600,-385.2353381849315,0.80,73.0
703,105700,-592.9824652777778,0.80,45.0
704,105300,-281.522490530303,0.80,66.0
705,106100,-363.0517578125,0.80,48.0
706,105200,204.6485507246377,0.80,69.0
707,109300,-652.3270833333333,0.80,15.0
708,104800,-107.39508928571429,0.80,77.0
709,103100,-124.39297945205479,0.80,73.0
710,104500,-50.178871268656714,0.80,67.0
711,105000,-309.65866268382354,0.80,68.0
712,107200,-393.8924851190476,0.80,42.0
713,104200,173.61893656716418,0.80,67.0
714,105900,-188.25847739361703,0.80,47.0
715,108000,-350.58203125,0.80,26.0
716,107100,-293.8563878676471,0.80,34.0
717,106200,-439.8359375,0.80,46.0
718,103900,62.40539383561644,0.80,73.0
719,105500,-66.0808738425926,0.80,54.0
720,103700,-41.81728078358209,0.80,67.0
721,105600,-131.86966145833333,0.80,60.0
722,106300,-81.70377604166667,0.80,48.0
723,106800,-456.40646114864865,0.80,37.0
724,104000,-39.9140625,0.80,75.0
725,104900,134.25926339285715,0.80,70.0
726,106400,-352.6566611842105,0.80,38.0
727,106600,-92.69921875,0.80,38.0
728,106900,-149.29270833333334,0.80,45.0
729,106500,-24.657645089285715,0.80,56.0
730,88400,840.9878125,0.80,25.0
731,103200,-210.58873456790124,0.80,81.0
732,103500,-322.19610507246375,0.80,69.0
733,105400,-14.233948863636364,0.80,55.0
734,109100,-562.1848958333334,0.80,9.0
735,108200,-268.5546875,0.80,22.0
736,77200,4288.03125,0.80,2.0
737,96800,328.46518342391306,0.80,92.0
738,102300,-17.39895260989011,0.80,91.0
739,102600,116.3260830965909,0.80,88.0
740,72500,1868.0,0.80,1.0
741,74300,3875.0390625,0.80,1.0
742,81200,1503.2083333333333,0.80,3.0
743,85600,909.4423828125,0.80,8.0
744,86300,847.9190848214286,0.80,14.0
745,86900,715.3215144230769,0.80,13.0
746,87500,631.6533203125,0.80,16.0
747,82000,1144.5578125,0.80,5.0
748,86000,888.0385044642857,0.80,14.0
749,108400,-993.8951612903226,0.80,31.0
750,106700,-116.1015625,0.80,40.0
751,107600,-121.41145833333333,0.80,39.0
752,107400,-197.99779647435898,0.80,39.0
753,108100,-617.0376420454545,0.80,22.0
754,107700,-651.2165625,0.80,25.0
755,107500,-554.914443597561,0.80,41.0
756,107900,-415.11302083333334,0.80,30.0
757,107300,-277.8989955357143,0.80,28.0
758,107800,-478.06039663461536,0.80,26.0
759,109800,-537.08515625,0.80,10.0
760,107000,71.8125,0.80,26.0
761,83000,526.4169921875,0.80,8.0
762,80400,241.986328125,0.80,4.0
763,76600,3910.796875,0.80,1.0
764,109000,-589.873046875,0.80,20.0
765,75700,1774.890625,0.80,2.0
766,76400,-195.984375,0.80,1.0
767,108500,-471.19901315789474,0.80,19.0
768,75400,2130.6796875,0.80,1.0
769,79800,1386.296875,0.80,2.0
770,108700,-415.69944852941177,0.80,17.0
771,108900,-541.1646205357143,0.80,14.0
772,108300,-187.1204044117647,0.80,17.0
773,109500,-480.39783653846155,0.80,13.0
774,108800,-380.85697115384613,0.80,13.0
775,108600,-219.34809027777777,0.80,18.0
776,109900,-243.58854166666666,0.80,12.0
777,109200,-1096.40078125,0.80,10.0
778,110100,-1051.4427083333333,0.80,6.0
779,110300,-641.5498046875,0.80,8.0
780,111200,-668.3645833333334,0.80,3.0
781,110600,29.322916666666668,0.80,6.0
782,111100,-932.84375,0.80,4.0
783,110500,-18.005208333333332,0.80,3.0
784,111500,-687.1588541666666,0.80,3.0
785,110900,-1012.5046875,0.80,5.0
786,110000,-525.2890625,0.80,8.0
787,109600,-626.4475446428571,0.80,7.0
788,109400,-306.88515625,0.80,10.0
789,109700,165.27278645833334,0.80,12.0
790,111600,-450.5442708333333,0.80,3.0
791,110200,-88.990625,0.80,10.0
792,112900,-2072.8515625,0.80,3.0
793,110800,57.935267857142854,0.80,7.0
794,110700,-1011.8872767857143,0.80,7.0
795,111000,-445.767578125,0.80,4.0
796,111300,1007.80078125,0.80,2.0
797,110400,406.6015625,0.80,3.0
798,111400,-266.328125,0.80,4.0
799,112200,-152.72916666666666,0.80,3.0
800,112600,-476.703125,0.80,3.0
801,112400,247.93359375,0.80,2.0
802,112300,13.74609375,0.80,2.0
803,112000,-335.9401041666667,0.80,3.0
804,111700,421.4557291666667,0.80,3.0
805,111800,455.3463541666667,0.80,3.0
806,114000,-1275.96875,0.80,1.0
807,112700,-337.796875,0.80,3.0
808,113600,-936.9140625,0.80,3.0
809,113000,606.2916666666666,0.80,3.0
810,113800,-2084.9375,0.80,1.0
811,112500,-121.81770833333333,0.80,3.0
812,113700,-1183.2083333333333,0.80,3.0
813,112800,-256.31640625,0.80,2.0
814,114700,-1166.578125,0.80,1.0
815,113500,-411.4296875,0.80,2.0
816,113100,-320.59375,0.80,2.0
817,111900,642.1953125,0.80,3.0
818,113200,-767.3854166666666,0.80,3.0
819,113300,-981.046875,0.80,2.0
820,112100,990.0390625,0.80,2.0
821,114100,-559.21875,0.80,1.0
822,114200,-1114.65625,0.80,1.0
823,71000,4214.5390625,0.90,1.0
824,75300,-437.4609375,0.90,1.0
825,74800,3357.6875,0.90,1.0
826,78200,-1282.4921875,0.90,2.0
827,76700,1940.64453125,0.90,2.0
828,78000,118.1640625,0.90,1.0
829,78100,2873.0625,0.90,1.0
830,81000,-1346.0078125,0.90,2.0
831,78500,126.125,0.90,1.0
832,78600,3233.46484375,0.90,2.0
833,79700,294.875,0.90,1.0
834,80000,1000.2734375,0.90,1.0
835,80800,977.7005208333334,0.90,3.0
836,81600,1747.814453125,0.90,4.0
837,82200,1528.364955357143,0.90,7.0
838,83300,1493.5260416666667,0.90,6.0
839,83600,795.6671875,0.90,5.0
840,82300,1536.125,0.90,2.0
841,83700,367.46484375,0.90,4.0
842,83000,1766.619140625,0.90,4.0
843,83900,1741.419921875,0.90,4.0
844,83800,1074.994419642857,0.90,7.0
845,84900,997.7786458333334,0.90,9.0
846,84400,1624.705078125,0.90,12.0
847,84800,775.8578125,0.90,5.0
848,84300,676.2408854166666,0.90,6.0
849,85900,1109.6611328125,0.90,8.0
850,86500,28.05642361111111,0.90,9.0
851,85100,1438.7587890625,0.90,8.0
852,85600,1075.0535714285713,0.90,7.0
853,85300,1244.90234375,0.90,6.0
854,86100,1066.0576923076924,0.90,13.0
855,84200,1789.4640625,0.90,5.0
856,87200,443.69296875,0.90,10.0
857,85400,1975.072544642857,0.90,7.0
858,86400,303.26171875,0.90,6.0
859,84700,2692.22265625,0.90,4.0
860,86000,707.689453125,0.90,8.0
861,85700,1098.7682291666667,0.90,9.0
862,85200,1811.4234375,0.90,5.0
863,87900,311.45535714285717,0.90,14.0
864,86600,871.0296875,0.90,10.0
865,88200,676.3699448529412,0.90,17.0
866,87500,733.82890625,0.90,10.0
867,86800,601.8450520833334,0.90,12.0
868,87100,551.3609375,0.90,10.0
869,88000,524.9339488636364,0.90,11.0
870,87800,242.53645833333334,0.90,9.0
871,89100,1040.072048611111,0.90,18.0
872,89400,570.4248511904761,0.90,21.0
873,88100,288.1087239583333,0.90,12.0
874,86700,660.8072916666666,0.90,9.0
875,90500,602.6212993421053,0.90,19.0
876,86300,179.6142578125,0.90,8.0
877,87400,1465.5814732142858,0.90,7.0
878,88300,795.0078125,0.90,11.0
879,89200,437.1029411764706,0.90,17.0
880,86900,853.5953125,0.90,5.0
881,87300,210.86941964285714,0.90,7.0
882,86200,1167.7421875,0.90,7.0
883,89500,109.80121527777777,0.90,18.0
884,90100,492.71770833333335,0.90,15.0
885,89600,312.0082236842105,0.90,19.0
886,90300,601.6309742647059,0.90,17.0
887,89000,1269.90771484375,0.90,16.0
888,87700,1327.8479166666666,0.90,15.0
889,89300,844.7376302083334,0.90,12.0
890,88800,699.9591346153846,0.90,13.0
891,88500,582.2864583333334,0.90,12.0
892,88700,1013.5915178571429,0.90,7.0
893,91300,287.95949074074076,0.90,27.0
894,91000,734.6182065217391,0.90,23.0
895,91100,272.5652173913044,0.90,23.0
896,89800,880.24169921875,0.90,16.0
897,90400,764.1285511363636,0.90,22.0
898,91500,524.3009375,0.90,25.0
899,90200,526.2572337962963,0.90,27.0
900,91700,420.9806134259259,0.90,27.0
901,89700,487.2669270833333,0.90,12.0
902,89900,703.9390625,0.90,10.0
903,90600,734.4738451086956,0.90,23.0
904,88900,560.6041666666666,0.90,9.0
905,90000,1135.7584134615386,0.90,13.0
906,91400,118.67552083333334,0.90,30.0
907,93100,420.62890625,0.90,22.0
908,92400,759.264375,0.90,25.0
909,90800,916.4908405172414,0.90,29.0
910,94600,130.0033143939394,0.90,33.0
911,91200,466.5789331896552,0.90,29.0
912,91900,195.70348011363637,0.90,22.0
913,93000,136.82608695652175,0.90,23.0
914,92900,354.7522681451613,0.90,31.0
915,90700,506.95269097222223,0.90,18.0
916,92200,80.0815625,0.90,25.0
917,92300,502.7841517857143,0.90,35.0
918,92100,1016.5088541666667,0.90,15.0
919,94700,343.7373511904762,0.90,42.0
920,92000,659.3564453125,0.90,24.0
921,91600,466.732421875,0.90,24.0
922,93300,292.1384943181818,0.90,33.0
923,95400,422.86695075757575,0.90,33.0
924,92600,-107.05137310606061,0.90,33.0
925,93400,-200.25390625,0.90,24.0
926,93600,300.86576704545456,0.90,22.0
927,93200,521.322265625,0.90,36.0
928,92800,449.88628472222223,0.90,27.0
929,94300,169.53168402777777,0.90,36.0
930,92700,-2.2275390625,0.90,24.0
931,95900,258.85580357142857,0.90,35.0
932,93900,338.5549879807692,0.90,26.0
933,71900,632.84375,0.90,1.0
934,72500,2976.2734375,0.90,1.0
935,75500,527.6953125,0.90,1.0
936,76000,1636.203125,0.90,1.0
937,77600,303.73046875,0.90,2.0
938,77100,456.2265625,0.90,1.0
939,77500,1398.27734375,0.90,2.0
940,77700,1438.6796875,0.90,1.0
941,79100,-443.265625,0.90,1.0
942,78700,346.1875,0.90,1.0
943,79000,496.9140625,0.90,1.0
944,79500,106.3515625,0.90,3.0
945,79900,1414.2265625,0.90,4.0
946,80300,2050.576171875,0.90,4.0
947,80700,2265.14453125,0.90,2.0
948,80900,2102.15625,0.90,3.0
949,81700,2291.5390625,0.90,2.0
950,82000,1277.7234375,0.90,5.0
951,82100,1109.9557291666667,0.90,3.0
952,82600,1257.330078125,0.90,4.0
953,83200,2325.5546875,0.90,2.0
954,84100,1754.5703125,0.90,8.0
955,83400,1846.9140625,0.90,4.0
956,83500,2127.3109375,0.90,5.0
957,87600,583.6413352272727,0.90,11.0
958,88600,926.6276041666666,0.90,12.0
959,88400,902.85,0.90,10.0
960,90900,204.40959821428572,0.90,21.0
961,95700,187.3659539473684,0.90,38.0
962,94900,339.55980603448273,0.90,29.0
963,93700,199.00182291666667,0.90,30.0
964,92500,501.8364955357143,0.90,28.0
965,94100,523.8998842592592,0.90,27.0
966,93800,568.4549632352941,0.90,34.0
967,97800,19.04222972972973,0.90,37.0
968,94200,247.04603040540542,0.90,37.0
969,93500,279.23203125,0.90,30.0
970,94000,574.1184895833334,0.90,36.0
971,94400,274.953515625,0.90,20.0
972,95100,691.3521012931035,0.90,29.0
973,95600,165.36104910714286,0.90,28.0
974,95000,446.4873046875,0.90,32.0
975,96400,37.170247395833336,0.90,48.0
976,82900,1378.7984375,0.90,5.0
977,94500,506.19861778846155,0.90,26.0
978,96300,406.90579927884613,0.90,52.0
979,94800,425.8779560810811,0.90,37.0
980,96600,273.03373579545456,0.90,44.0
981,97900,211.06505408653845,0.90,52.0
982,97700,104.87743340163935,0.90,61.0
983,96200,196.98473011363637,0.90,44.0
984,95800,450.08548677884613,0.90,52.0
985,96900,241.33082932692307,0.90,52.0
986,97100,240.20765625,0.90,50.0
987,97300,171.3059593023256,0.90,43.0
988,98600,-22.793779481132077,0.90,53.0
989,96800,39.49469339622642,0.90,53.0
990,96500,275.9639295212766,0.90,47.0
991,97000,129.8559375,0.90,50.0
992,98100,62.67097355769231,0.90,52.0
993,97500,363.4752604166667,0.90,48.0
994,97600,292.0602272727273,0.90,55.0
995,98000,461.89627659574467,0.90,47.0
996,103300,-6.209201388888889,0.90,99.0
997,99200,218.60142045454546,0.90,55.0
998,99000,715.493330792683,0.90,41.0
999,98300,225.78826530612244,0.90,49.0
1000,99700,440.44949776785717,0.90,56.0
1001,99500,288.59421641791045,0.90,67.0
1002,100700,206.5297439759036,0.90,83.0
1003,100600,158.34635416666666,0.90,69.0
1004,102400,206.44850852272728,0.90,88.0
1005,103100,239.580813172043,0.90,93.0
1006,100400,169.04475446428572,0.90,70.0
1007,100900,294.5210830479452,0.90,73.0
1008,99800,275.80034722222223,0.90,72.0
1009,100000,363.1775688559322,0.90,59.0
1010,101600,203.9624080882353,0.90,85.0
1011,100800,495.011427238806,0.90,67.0
1012,99600,445.9612980769231,0.90,65.0
1013,101200,179.06618923611111,0.90,72.0
1014,99100,155.546142578125,0.90,64.0
1015,100300,183.04045758928572,0.90,56.0
1016,101700,456.69848278985506,0.90,69.0
1017,100200,708.5092075892857,0.90,56.0
1018,104600,-166.35299744897958,0.90,98.0
1019,101100,76.35502373417721,0.90,79.0
1020,101500,313.32520707831327,0.90,83.0
1021,102500,162.29729055851064,0.90,94.0
1022,102000,248.0440955528846,0.90,104.0
1023,101300,179.27269847972974,0.90,74.0
1024,101900,103.53301056338029,0.90,71.0
1025,102600,447.46162109375,0.90,80.0
1026,103000,77.63760080645162,0.90,93.0
1027,103200,278.5392654220779,0.90,77.0
1028,104000,207.3814380787037,0.90,108.0
1029,105200,-362.2578125,0.90,86.0
1030,104200,173.31731892523365,0.90,107.0
1031,105900,26.21824919871795,0.90,78.0
1032,103400,400.86089409722223,0.90,108.0
1033,104400,-197.18250644329896,0.90,97.0
1034,104300,210.94787397540983,0.90,122.0
1035,103800,119.19678151709402,0.90,117.0
1036,102900,265.0159801136364,0.90,88.0
1037,102100,150.83809267241378,0.90,87.0
1038,102300,138.75150923295453,0.90,88.0
1039,108100,140.18232548701297,0.90,77.0
1040,103500,194.36430027173913,0.90,92.0
1041,104800,-6.911355198019802,0.90,101.0
1042,102700,12.899604885057471,0.90,87.0
1043,104500,-133.08829599056602,0.90,106.0
1044,104100,18.094132965686274,0.90,102.0
1045,105600,-37.581387362637365,0.90,91.0
1046,103700,246.79408482142858,0.90,112.0
1047,103900,183.33134664948454,0.90,97.0
1048,109100,-392.0757087628866,0.90,97.0
1049,104700,14.504893543956044,0.90,91.0
1050,105100,174.76134868421053,0.90,95.0
1051,106700,71.88851351351352,0.90,74.0
1052,106200,-44.091005067567565,0.90,74.0
1053,105500,189.82270408163265,0.90,98.0
1054,108600,62.958212209302324,0.90,86.0
1055,104900,-220.77823329207922,0.90,101.0
1056,103600,-15.603495489690722,0.90,97.0
1057,106000,-0.7071387614678899,0.90,109.0
1058,105400,158.79696085164835,0.90,91.0
1059,107000,-103.55255681818181,0.90,88.0
1060,105700,-117.04322240259741,0.90,77.0
1061,106300,95.34046519886364,0.90,88.0
1062,106100,115.26364942528735,0.90,87.0
1063,83100,811.3541666666666,0.90,3.0
1064,98400,250.57387907608697,0.90,46.0
1065,98900,329.95479910714283,0.90,56.0
1066,100100,185.73864583333332,0.90,75.0
1067,98700,321.1225198412698,0.90,63.0
1068,99900,334.27104591836735,0.90,49.0
1069,101400,166.59580592105263,0.90,95.0
1070,100500,94.15729166666667,0.90,60.0
1071,99400,144.13176081730768,0.90,52.0
1072,101000,69.64044540229885,0.90,87.0
1073,101800,220.62491020114942,0.90,87.0
1074,102200,37.54854283707865,0.90,89.0
1075,102800,350.04307154605266,0.90,76.0
1076,107300,30.748106060606062,0.90,99.0
1077,105800,65.2202743902439,0.90,82.0
1078,105300,98.12429887820512,0.90,78.0
1079,108200,136.47102864583334,0.90,72.0
1080,106600,53.675130208333336,0.90,72.0
1081,106400,137.1665348101266,0.90,79.0
1082,106500,23.33572048611111,0.90,72.0
1083,105000,-62.91945519911504,0.90,113.0
1084,107100,-54.139078776041664,0.90,96.0
1085,108800,-135.66011029411766,0.90,85.0
1086,107800,212.33400848765433,0.90,81.0
1087,81300,3401.265625,0.90,2.0
1088,95500,275.3056891025641,0.90,39.0
1089,98500,86.18578125,0.90,50.0
1090,98800,82.442578125,0.90,40.0
1091,97400,155.6663773148148,0.90,54.0
1092,107500,160.97708918539325,0.90,89.0
1093,107600,167.97789884868422,0.90,76.0
1094,106800,-305.8384046052632,0.90,76.0
1095,107200,234.72395833333334,0.90,78.0
1096,107900,157.15399305555556,0.90,90.0
1097,110000,-225.89856991525423,0.90,59.0
1098,109700,-119.06369173728814,0.90,59.0
1099,107700,30.60341796875,0.90,80.0
1100,108000,-14.126852448453608,0.90,97.0
1101,108400,36.81204044117647,0.90,102.0
1102,108300,-225.68430897887325,0.90,71.0
1103,108500,65.51310763888888,0.90,90.0
1104,110100,-423.2871875,0.90,50.0
1105,110700,-251.7233355978261,0.90,46.0
1106,109600,-227.0816650390625,0.90,64.0
1107,110500,-400.0078125,0.90,57.0
1108,109900,-359.6741586538462,0.90,65.0
1109,111800,-367.80791440217394,0.90,46.0
1110,109400,-217.8325047348485,0.90,66.0
1111,109800,-221.76245471014494,0.90,69.0
1112,109200,123.18402777777777,0.90,81.0
1113,110800,-336.7530924479167,0.90,48.0
1114,108700,-113.02924408783784,0.90,74.0
1115,111000,-195.7440159574468,0.90,47.0
1116,111200,-313.2118459302326,0.90,43.0
1117,109000,49.63463541666667,0.90,60.0
1118,110200,-318.9252068014706,0.90,68.0
1119,111100,-308.03186274509807,0.90,51.0
1120,111300,-277.85390625,0.90,60.0
1121,110900,-476.8807397959184,0.90,49.0
1122,111400,-388.48515625,0.90,40.0
1123,113600,-301.6496975806452,0.90,31.0
1124,111500,-433.8700420673077,0.90,52.0
1125,110600,-249.00653176229508,0.90,61.0
1126,110400,-288.83263221153845,0.90,52.0
1127,110300,-274.2216082317073,0.90,41.0
1128,111600,-47.38137335526316,0.90,38.0
1129,112300,-261.2596982758621,0.90,29.0
1130,95300,420.29319852941177,0.90,34.0
1131,96000,267.8206449468085,0.90,47.0
1132,97200,369.6015625,0.90,46.0
1133,107400,252.0288387345679,0.90,81.0
1134,109300,-305.5855876865672,0.90,67.0
1135,108900,-253.4317294034091,0.90,88.0
1136,109500,-384.2563405797101,0.90,69.0
1137,112000,-155.25401785714286,0.90,35.0
1138,113400,-169.80397727272728,0.90,22.0
1139,113800,-239.56734913793105,0.90,29.0
1140,111700,-61.41744087837838,0.90,37.0
1141,112200,50.09401939655172,0.90,29.0
1142,112100,-145.83191964285714,0.90,35.0
1143,85500,635.3828125,0.90,1.0
1144,96700,374.9625318877551,0.90,49.0
1145,106900,13.618085488505747,0.90,87.0
1146,114000,-337.0696614583333,0.90,24.0
1147,114100,-104.52473958333333,0.90,24.0
1148,112400,-65.06196120689656,0.90,29.0
1149,113000,388.78586647727275,0.90,22.0
1150,112900,313.3640625,0.90,35.0
1151,115100,-733.4925986842105,0.90,19.0
1152,80200,3230.76171875,0.90,2.0
1153,96100,205.94921875,0.90,42.0
1154,98200,421.1861733490566,0.90,53.0
1155,91800,196.16964285714286,0.90,21.0
1156,99300,258.7715277777778,0.90,45.0
1157,112500,-133.31780133928572,0.90,28.0
1158,95200,-16.906473214285715,0.90,35.0
1159,85000,1959.806640625,0.90,4.0
1160,111900,386.8580729166667,0.90,42.0
1161,113500,-251.03385416666666,0.90,21.0
1162,112800,-434.35049715909093,0.90,22.0
1163,112600,128.80745967741936,0.90,31.0
1164,113100,188.41848958333333,0.90,30.0
1165,113900,-108.10075431034483,0.90,29.0
1166,115900,-906.7322916666667,0.90,15.0
1167,114200,-341.5,0.90,21.0
1168,114400,-318.7447916666667,0.90,24.0
1169,113700,-198.59044471153845,0.90,26.0
1170,114700,-552.5590277777778,0.90,27.0
1171,115500,-1002.68994140625,0.90,16.0
1172,114900,-606.6150173611111,0.90,18.0
1173,115400,-254.0690789473684,0.90,19.0
1174,81200,3304.9375,0.90,1.0
1175,84500,1216.546875,0.90,5.0
1176,113200,-152.53761574074073,0.90,27.0
1177,114500,-307.9849330357143,0.90,14.0
1178,114800,-600.345625,0.90,25.0
1179,112700,-393.51450892857144,0.90,21.0
1180,115300,-797.0276988636364,0.90,11.0
1181,80400,2707.2890625,0.90,1.0
1182,77800,5277.6796875,0.90,1.0
1183,84000,789.60625,0.90,5.0
1184,76300,3277.75,0.90,1.0
1185,79600,686.875,0.90,1.0
1186,84600,1535.93359375,0.90,4.0
1187,76900,3002.1953125,0.90,2.0
1188,80500,2201.296875,0.90,3.0
1189,113300,-223.45689655172413,0.90,29.0
1190,115700,-802.9359375,0.90,10.0
1191,115600,-365.72931985294116,0.90,17.0
1192,115000,35.00045955882353,0.90,17.0
1193,116700,-1915.318359375,0.90,4.0
1194,114300,-138.93870192307693,0.90,26.0
1195,114600,-274.55859375,0.90,16.0
1196,116200,-85.65696022727273,0.90,11.0
1197,116100,-185.58246527777777,0.90,9.0
1198,115200,-18.68329326923077,0.90,13.0
1199,79300,1989.5520833333333,0.90,3.0
1200,87000,904.6354166666666,0.90,3.0
1201,78900,2675.921875,0.90,1.0
1202,78800,3168.6796875,0.90,1.0
1203,81900,101.234375,0.90,1.0
1204,82400,2540.7734375,0.90,2.0
1205,115800,-30.8115234375,0.90,8.0
1206,118100,-2486.7604166666665,0.90,3.0
1207,118300,-175.169921875,0.90,4.0
1208,117200,-478.79375,0.90,5.0
1209,116600,-406.0221354166667,0.90,6.0
1210,116300,-342.09303977272725,0.90,11.0
1211,116400,-661.5213068181819,0.90,11.0
1212,79200,3052.6171875,0.90,1.0
1213,116500,-488.23995535714283,0.90,7.0
1214,117400,483.8171875,0.90,5.0
1215,118900,-1066.6921875,0.90,5.0
1216,116000,661.1440972222222,0.90,9.0
1217,116800,203.38020833333334,0.90,6.0
1218,118400,-1777.73046875,0.90,2.0
1219,117100,-59.393229166666664,0.90,3.0
1220,117500,694.5234375,0.90,3.0
1221,118500,-1964.5208333333333,0.90,3.0
1222,118000,-960.2734375,0.90,3.0
1223,118200,-1261.0546875,0.90,1.0
