,Rbin,std,v_index,npt,v
10075,178400,2647.9912214327114,17,8.0,1.70
10076,179800,4066.6055356691463,17,17.0,1.70
10077,173600,3186.83355883178,17,8.0,1.70
10078,171300,2775.104772628257,17,6.0,1.70
10079,177400,2186.259335526487,17,16.0,1.70
10080,178200,4386.640052971844,17,11.0,1.70
10081,177700,2285.7079526917796,17,12.0,1.70
10082,180600,3277.937801276354,17,16.0,1.70
10083,177800,1249.42029361052,17,8.0,1.70
10084,178500,2620.3837046768613,17,12.0,1.70
10085,178300,2610.482685257857,17,12.0,1.70
10086,181800,3603.6276776541067,17,9.0,1.70
10087,184600,3367.507855454169,17,19.0,1.70
10088,183700,3568.679398840881,17,15.0,1.70
10089,180000,2441.210179865233,17,14.0,1.70
10090,180900,3422.5223852769022,17,14.0,1.70
10091,185100,2649.967383246751,17,26.0,1.70
10092,182900,2664.2836409358015,17,11.0,1.70
10093,186600,2785.1203614385568,17,23.0,1.70
10094,183900,2748.733767159861,17,22.0,1.70
10095,179100,3598.7260625940953,17,13.0,1.70
10096,179600,1656.9669116645653,17,11.0,1.70
10097,182100,3223.0560922015384,17,11.0,1.70
10098,184800,2981.6081713210424,17,16.0,1.70
10099,184300,3724.886336123448,17,12.0,1.70
10100,182000,4008.652858891807,17,13.0,1.70
10101,183200,3619.261545257122,17,20.0,1.70
10102,185600,3183.4290263110083,17,24.0,1.70
10103,184900,4117.982008836706,17,20.0,1.70
10104,189300,4288.4935284010435,17,27.0,1.70
10105,188200,3549.9066857679986,17,18.0,1.70
10106,180800,4361.840767009406,17,14.0,1.70
10107,183000,3413.92457349386,17,13.0,1.70
10108,185500,3613.259698056502,17,17.0,1.70
10109,187900,4142.542264930338,17,33.0,1.70
10110,189100,2560.9813046650397,17,24.0,1.70
10111,188500,4875.5920011291455,17,22.0,1.70
10112,195100,3379.2238965706697,17,33.0,1.70
10113,190000,3260.3819856993673,17,24.0,1.70
10114,191300,4047.614253083656,17,32.0,1.70
10115,185400,4144.360857485982,17,7.0,1.70
10116,187500,4082.9530022581293,17,18.0,1.70
10117,192500,4427.288900239615,17,27.0,1.70
10118,202800,4378.006347236827,17,65.0,1.70
10119,190700,3347.069987477236,17,28.0,1.70
10120,190400,4204.212850285241,17,24.0,1.70
10121,184100,3474.2079332847657,17,17.0,1.70
10122,187200,3583.560845834296,17,23.0,1.70
10123,190800,2747.805881133869,17,25.0,1.70
10124,190500,3636.417951345258,17,25.0,1.70
10125,191700,3402.6695762010427,17,27.0,1.70
10126,193900,3886.802968462541,17,32.0,1.70
10127,189800,2881.5880163913307,17,25.0,1.70
10128,191800,3581.378620219812,17,26.0,1.70
10129,197300,3887.4683973881856,17,44.0,1.70
10130,193500,3371.2407589579084,17,39.0,1.70
10131,191900,3293.264491162509,17,21.0,1.70
10132,193600,3247.929174309131,17,36.0,1.70
10133,187800,3444.6256692472375,17,15.0,1.70
10134,193800,3827.9378826190746,17,38.0,1.70
10135,190600,3259.3746786274737,17,27.0,1.70
10136,189900,3833.358915141065,17,29.0,1.70
10137,189500,3084.8241849740402,17,21.0,1.70
10138,193200,4095.026924642604,17,36.0,1.70
10139,195700,4101.5294453276565,17,26.0,1.70
10140,190900,3518.487123420786,17,29.0,1.70
10141,194100,3042.800927216756,17,37.0,1.70
10142,190300,3915.093306533186,17,32.0,1.70
10143,191200,3562.818844718765,17,29.0,1.70
10144,192900,4469.214579105081,17,17.0,1.70
10145,198400,3508.9918905430854,17,51.0,1.70
10146,200000,4166.105159673418,17,57.0,1.70
10147,194300,3774.161049596414,17,49.0,1.70
10148,188100,2414.585818291251,17,15.0,1.70
10149,192700,2996.840133276309,17,26.0,1.70
10150,196400,3624.3716076453584,17,37.0,1.70
10151,201200,3742.405409482117,17,55.0,1.70
10152,196600,3969.267656544328,17,39.0,1.70
10153,199000,3463.215764396758,17,48.0,1.70
10154,197100,4022.0355728379377,17,36.0,1.70
10155,192100,3745.3606183392467,17,33.0,1.70
10156,201700,4427.712632407389,17,57.0,1.70
10157,196800,4017.436018630026,17,32.0,1.70
10158,197500,3824.3567470941193,17,59.0,1.70
10159,194500,4214.009915490307,17,45.0,1.70
10160,197400,3598.896156056046,17,42.0,1.70
10161,195600,3892.5140187824777,17,40.0,1.70
10162,198600,3360.8347737039126,17,43.0,1.70
10163,194800,3678.487800919663,17,33.0,1.70
10164,193700,3890.7063391859056,17,33.0,1.70
10165,198500,3884.516753415387,17,38.0,1.70
10166,199800,3670.038327182691,17,58.0,1.70
10167,195800,3778.1338337269467,17,48.0,1.70
10168,198000,4322.93765729501,17,56.0,1.70
10169,201100,4496.914454233439,17,56.0,1.70
10170,203900,4321.553082696724,17,51.0,1.70
10171,192600,3638.7400271592373,17,36.0,1.70
10172,198900,3782.8013193095658,17,63.0,1.70
10173,198200,3748.8033567319267,17,59.0,1.70
10174,201400,3750.954529766665,17,54.0,1.70
10175,200700,3253.5662043015814,17,64.0,1.70
10176,202500,3957.7155367166915,17,62.0,1.70
10177,200400,3733.715086504816,17,39.0,1.70
10178,204400,4769.411091483751,17,53.0,1.70
10179,203800,3707.1387925951803,17,55.0,1.70
10180,201300,3346.8963911942155,17,51.0,1.70
10181,200200,3261.4980603945837,17,54.0,1.70
10182,195900,3385.975859993026,17,48.0,1.70
10183,195300,3585.685807225926,17,33.0,1.70
10184,203500,3630.9603615300243,17,55.0,1.70
10185,198100,3999.3896829677533,17,57.0,1.70
10186,199600,3703.757275811994,17,50.0,1.70
10187,206700,3611.162675636822,17,62.0,1.70
10188,206200,4209.821174154362,17,64.0,1.70
10189,204600,3486.187841310026,17,65.0,1.70
10190,202900,3760.017932431657,17,58.0,1.70
10191,199300,3737.0629510569242,17,46.0,1.70
10192,203200,3658.110020948842,17,54.0,1.70
10193,200800,3954.432636250219,17,54.0,1.70
10194,204800,3458.192053741826,17,53.0,1.70
10195,202200,4194.984413423698,17,63.0,1.70
10196,200600,4264.061526460242,17,54.0,1.70
10197,194700,3752.952056057039,17,43.0,1.70
10198,200300,4015.510607339874,17,50.0,1.70
10199,199700,4160.099085295586,17,60.0,1.70
10200,206300,3324.967441613528,17,55.0,1.70
10201,206500,4090.9239467736097,17,54.0,1.70
10202,202100,3641.1370730231642,17,57.0,1.70
10203,200900,4011.478039211107,17,55.0,1.70
10204,201900,4114.781829746786,17,52.0,1.70
10205,205500,4228.672026739053,17,65.0,1.70
10206,203100,3487.1286991445663,17,60.0,1.70
10207,208700,3714.1466486239474,17,39.0,1.70
10208,132400,,17,1.0,1.70
10209,144000,,17,1.0,1.70
10210,151300,2842.7359220837025,17,3.0,1.70
10211,156800,2349.7158338828976,17,2.0,1.70
10212,159000,,17,1.0,1.70
10213,160800,1730.5799125495157,17,4.0,1.70
10214,162500,4792.131603652179,17,3.0,1.70
10215,167900,1103.09762719447,17,2.0,1.70
10216,166600,987.7246759506269,17,4.0,1.70
10217,168500,1501.2976387631418,17,7.0,1.70
10218,170800,1830.5874588277168,17,4.0,1.70
10219,168700,406.64164189954505,17,2.0,1.70
10220,169100,1936.7278185211917,17,6.0,1.70
10221,170500,2590.5445840446396,17,4.0,1.70
10222,170400,2308.6201002620555,17,3.0,1.70
10223,169000,3312.5065757305015,17,5.0,1.70
10224,168900,1951.0377671108865,17,6.0,1.70
10225,169300,2380.1004637314572,17,9.0,1.70
10226,173800,2831.3170314973436,17,13.0,1.70
10227,171600,1703.8179834428104,17,2.0,1.70
10228,175900,2407.253673454219,17,9.0,1.70
10229,178000,2512.1641924812375,17,11.0,1.70
10230,181600,3395.1839413070115,17,8.0,1.70
10231,184200,3245.7131099667504,17,13.0,1.70
10232,183600,3117.8401541842723,17,15.0,1.70
10233,184400,3289.12030815925,17,14.0,1.70
10234,182400,3152.6453708677823,17,15.0,1.70
10235,181200,2296.6909830188965,17,16.0,1.70
10236,182600,3418.3156386393093,17,17.0,1.70
10237,183400,3968.872350840223,17,13.0,1.70
10238,177200,3570.4942845667647,17,11.0,1.70
10239,183300,3423.518924221083,17,12.0,1.70
10240,182500,2591.600737632271,17,15.0,1.70
10241,186800,2575.672302259454,17,20.0,1.70
10242,185300,3764.501692721241,17,24.0,1.70
10243,182200,4919.86910610825,17,12.0,1.70
10244,191500,3286.5429066677593,17,21.0,1.70
10245,191100,3563.334842547937,17,37.0,1.70
10246,189400,4375.890228395637,17,25.0,1.70
10247,179900,3028.900351932428,17,7.0,1.70
10248,186200,4048.675960115225,17,18.0,1.70
10249,185000,2987.10891738706,17,16.0,1.70
10250,186500,2945.115059514621,17,20.0,1.70
10251,187600,3203.7453350424976,17,12.0,1.70
10252,186100,3448.3696321360576,17,22.0,1.70
10253,186400,3444.1422329015577,17,19.0,1.70
10254,186900,2950.2096716133947,17,18.0,1.70
10255,187000,3293.4314761784826,17,20.0,1.70
10256,194000,3411.7764467618103,17,27.0,1.70
10257,193100,3319.711337048524,17,26.0,1.70
10258,192200,2975.6007006276723,17,29.0,1.70
10259,192400,3006.716176594037,17,21.0,1.70
10260,188900,2464.4046603158863,17,26.0,1.70
10261,188800,3288.2242706921115,17,23.0,1.70
10262,193300,3546.111809328544,17,36.0,1.70
10263,193000,4004.029673877452,17,34.0,1.70
10264,196500,4611.081779511562,17,44.0,1.70
10265,195400,2945.6742473506124,17,45.0,1.70
10266,196100,4032.7928891944443,17,35.0,1.70
10267,197700,4575.931049211853,17,37.0,1.70
10268,199100,3730.032236835986,17,51.0,1.70
10269,197600,3932.636085230338,17,25.0,1.70
10270,197900,3623.5382932753773,17,39.0,1.70
10271,192800,3562.1521056123765,17,36.0,1.70
10272,195200,4510.961721449963,17,32.0,1.70
10273,201500,4420.159980641126,17,51.0,1.70
10274,199900,3764.470246775414,17,49.0,1.70
10275,205200,4187.240546811219,17,57.0,1.70
10276,202400,3787.691978609493,17,48.0,1.70
10277,203700,4327.48713878092,17,44.0,1.70
10278,201800,4021.34755354068,17,47.0,1.70
10279,202700,4166.868067083653,17,38.0,1.70
10280,199500,3969.4313773203776,17,43.0,1.70
10281,207600,3912.24471862309,17,39.0,1.70
10282,205400,4016.684624076212,17,63.0,1.70
10283,208600,3418.368869616735,17,54.0,1.70
10284,204700,3670.2923503343895,17,53.0,1.70
10285,209100,3903.7480716116092,17,62.0,1.70
10286,206100,4913.9989299397985,17,66.0,1.70
10287,203600,3873.914200901632,17,56.0,1.70
10288,203300,3693.573749166356,17,48.0,1.70
10289,204500,4131.391346865994,17,79.0,1.70
10290,197800,4344.583793734602,17,45.0,1.70
10291,200100,4501.463671067908,17,42.0,1.70
10292,202300,3883.7615292771034,17,70.0,1.70
10293,208200,3497.9578905918193,17,53.0,1.70
10294,208000,4268.954083503131,17,56.0,1.70
10295,204200,4328.441606418991,17,59.0,1.70
10296,211200,3402.6884070936053,17,45.0,1.70
10297,205300,3729.5804203303496,17,67.0,1.70
10298,207500,4306.257086641437,17,58.0,1.70
10299,208100,4953.573546987476,17,41.0,1.70
10300,205100,4066.56592835003,17,66.0,1.70
10301,201000,3978.7603614107543,17,57.0,1.70
10302,206000,4167.352043083061,17,52.0,1.70
10303,204900,3931.839376387321,17,55.0,1.70
10304,137500,,17,1.0,1.70
10305,142000,,17,1.0,1.70
10306,149300,,17,1.0,1.70
10307,153300,1237.5363039675626,17,2.0,1.70
10308,157300,2814.36325029991,17,3.0,1.70
10309,158300,7144.062036778187,17,3.0,1.70
10310,171100,2781.4247767108454,17,5.0,1.70
10311,166900,2632.8634963440204,17,5.0,1.70
10312,167400,2316.0421901059813,17,3.0,1.70
10313,165400,2349.038966010278,17,6.0,1.70
10314,172500,2945.8221287903452,17,11.0,1.70
10315,173300,3541.383679043503,17,8.0,1.70
10316,174700,2973.024920296424,17,9.0,1.70
10317,176200,2965.5140541707774,17,13.0,1.70
10318,175800,3314.9230116344243,17,8.0,1.70
10319,176800,3794.6593143899463,17,8.0,1.70
10320,178900,4475.698427051594,17,4.0,1.70
10321,182800,3964.732234631848,17,20.0,1.70
10322,181700,2538.7205830150933,17,14.0,1.70
10323,188000,3918.763080501264,17,26.0,1.70
10324,183100,2634.220211646611,17,13.0,1.70
10325,184700,3152.7098719682035,17,13.0,1.70
10326,189000,3181.2263049044586,17,27.0,1.70
10327,184000,4481.783516874533,17,17.0,1.70
10328,188300,2903.020039752979,17,23.0,1.70
10329,191000,2963.808636139718,17,31.0,1.70
10330,188400,3472.748097411619,17,23.0,1.70
10331,188700,3044.9878195352712,17,21.0,1.70
10332,191400,3490.0942670424997,17,26.0,1.70
10333,199400,4335.375967948353,17,52.0,1.70
10334,196300,4077.5077237173773,17,44.0,1.70
10335,191600,2703.2089071375194,17,28.0,1.70
10336,198300,3741.06530414367,17,47.0,1.70
10337,195000,3224.402827010596,17,42.0,1.70
10338,198800,4004.3231242231777,17,48.0,1.70
10339,196900,3772.1235371488497,17,37.0,1.70
10340,193400,3044.206626591554,17,33.0,1.70
10341,205700,4080.631475754421,17,75.0,1.70
10342,204300,4355.742523151301,17,52.0,1.70
10343,197200,3409.7205821442612,17,47.0,1.70
10344,203000,4549.636442134583,17,54.0,1.70
10345,196000,4366.010523581718,17,31.0,1.70
10346,204000,3923.243270836137,17,63.0,1.70
10347,207100,4536.424856459413,17,45.0,1.70
10348,200500,4050.717141832184,17,48.0,1.70
10349,207800,4135.410801430606,17,51.0,1.70
10350,202000,4151.384773755721,17,49.0,1.70
10351,209400,4328.887133959901,17,45.0,1.70
10352,205900,4586.988806142335,17,61.0,1.70
10353,207200,3879.1614958444716,17,46.0,1.70
10354,207900,3588.8476207946132,17,45.0,1.70
10355,206900,4762.105860312178,17,56.0,1.70
10356,210300,4005.489169690863,17,41.0,1.70
10357,205000,3846.8613278996904,17,55.0,1.70
10358,209000,3870.918727883526,17,34.0,1.70
10359,209900,3501.169666647962,17,43.0,1.70
10360,210800,4180.241339397569,17,41.0,1.70
10361,213200,3610.0392587789297,17,38.0,1.70
10362,211900,3752.388991505416,17,50.0,1.70
10363,206600,4055.9824949776703,17,48.0,1.70
10364,221100,5313.081673462996,17,6.0,1.70
10365,208400,4537.425747404511,17,57.0,1.70
10366,143800,,17,1.0,1.70
10367,151500,837.6453221196579,17,2.0,1.70
10368,157400,,17,1.0,1.70
10369,159100,3733.7151180947367,17,3.0,1.70
10370,167100,7692.486820589598,17,3.0,1.70
10371,167800,2873.4691158679616,17,3.0,1.70
10372,166000,1329.9164390119743,17,8.0,1.70
10373,170900,3468.474749009043,17,6.0,1.70
10374,176500,3949.1602996940132,17,9.0,1.70
10375,169700,3465.5583874299678,17,4.0,1.70
10376,174200,3637.185399850034,17,7.0,1.70
10377,179300,2335.9586144008117,17,4.0,1.70
10378,179200,4056.667901509164,17,9.0,1.70
10379,181400,3494.45323379142,17,14.0,1.70
10380,181100,2006.767432267862,17,14.0,1.70
10381,177100,3172.173611059327,17,9.0,1.70
10382,180700,3110.044542615798,17,9.0,1.70
10383,188600,4294.8044099550225,17,19.0,1.70
10384,194400,3947.0141465920515,17,36.0,1.70
10385,194900,3125.248739617632,17,37.0,1.70
10386,207000,3866.998121995714,17,54.0,1.70
10387,196700,3776.593488128694,17,51.0,1.70
10388,205600,3689.4417942578903,17,53.0,1.70
10389,204100,3527.967132664866,17,67.0,1.70
10390,208300,4315.910364319171,17,52.0,1.70
10391,205800,4048.9027829977276,17,53.0,1.70
10392,201600,3829.682509250447,17,59.0,1.70
10393,209500,3967.081377255316,17,45.0,1.70
10394,210400,4506.3517313648945,17,46.0,1.70
10395,209700,4087.7456192401196,17,44.0,1.70
10396,206800,3871.5526243955896,17,65.0,1.70
10397,212800,4410.150184127227,17,35.0,1.70
10398,209300,4614.573965603397,17,60.0,1.70
10399,198700,3832.4669449360454,17,46.0,1.70
10400,211300,3515.289138374646,17,50.0,1.70
10401,213700,3397.3884626174126,17,29.0,1.70
10402,208500,4013.006745597389,17,57.0,1.70
10403,209200,4424.0842826125145,17,48.0,1.70
10404,142600,,17,1.0,1.70
10405,155400,,17,1.0,1.70
10406,159200,1622.6466967049462,17,3.0,1.70
10407,165600,1468.7430300144902,17,3.0,1.70
10408,171200,1253.5645553060526,17,3.0,1.70
10409,171000,7821.589598601958,17,3.0,1.70
10410,178700,3031.6292867131406,17,7.0,1.70
10411,180300,3785.0728738217836,17,14.0,1.70
10412,182300,4097.708571361797,17,15.0,1.70
10413,186700,4154.186234310662,17,24.0,1.70
10414,189200,3421.0514044358074,17,34.0,1.70
10415,192000,3271.7669167048293,17,33.0,1.70
10416,190200,4137.855603744343,17,28.0,1.70
10417,197000,4339.639171450487,17,44.0,1.70
10418,203400,3978.5693927241277,17,56.0,1.70
10419,208800,4139.496767607231,17,56.0,1.70
10420,202600,3569.7417291758934,17,42.0,1.70
10421,211000,3724.71494723512,17,43.0,1.70
10422,210000,4125.0565565580655,17,55.0,1.70
10423,208900,3930.1538577969654,17,36.0,1.70
10424,207700,3627.734934434186,17,52.0,1.70
10425,212700,4031.6881668867595,17,32.0,1.70
10426,206400,4027.6234117226645,17,62.0,1.70
10427,211500,3342.1927394521213,17,32.0,1.70
10428,210100,3312.1283697414,17,39.0,1.70
10429,209800,3615.804132039237,17,50.0,1.70
10430,212500,4383.1816362227155,17,45.0,1.70
10431,213100,4353.3468953288,17,29.0,1.70
10432,207300,3909.406285473977,17,52.0,1.70
10433,216400,3524.850459272934,17,16.0,1.70
10434,213900,4185.153976253199,17,38.0,1.70
10435,214600,3618.582056105714,17,32.0,1.70
10436,214800,4278.651098222111,17,30.0,1.70
10437,214900,4102.986235287914,17,19.0,1.70
10438,214100,4726.05989194948,17,27.0,1.70
10439,216500,3263.323894664313,17,19.0,1.70
10440,216600,4097.977145011153,17,21.0,1.70
10441,213300,2865.273267693287,17,29.0,1.70
10442,217500,3411.99134567067,17,21.0,1.70
10443,212000,4534.305621247811,17,49.0,1.70
10444,217000,3624.5709055189773,17,10.0,1.70
10445,210700,4404.768301356007,17,47.0,1.70
10446,210600,4058.493588951185,17,40.0,1.70
10447,215300,3726.2929693000224,17,15.0,1.70
10448,211800,3776.3506199144385,17,33.0,1.70
10449,211600,3442.7066378346162,17,54.0,1.70
10450,213000,3336.773704300674,17,26.0,1.70
10451,213600,4669.455617069172,17,27.0,1.70
10452,212400,3803.4242424062236,17,40.0,1.70
10453,219700,3500.4549195313093,17,7.0,1.70
10454,209600,4014.2731713585626,17,53.0,1.70
10455,214400,3480.6703951911027,17,18.0,1.70
10456,144800,1944.8464286263725,17,3.0,1.70
10457,154400,,17,1.0,1.70
10458,159300,2500.301136628971,17,6.0,1.70
10459,168600,3417.115965711453,17,6.0,1.70
10460,166200,3572.081162015118,17,4.0,1.70
10461,174600,2645.3866918176004,17,13.0,1.70
10462,176000,2176.883246123366,17,6.0,1.70
10463,174500,3662.6407263297438,17,7.0,1.70
10464,175100,3295.2678008007806,17,9.0,1.70
10465,181500,3914.223184862059,17,12.0,1.70
10466,183800,3246.4814896929734,17,16.0,1.70
10467,186300,3358.0107111420925,17,20.0,1.70
10468,192300,4112.975046588768,17,22.0,1.70
10469,213500,3767.3872213612726,17,35.0,1.70
10470,213400,3818.8052101680846,17,38.0,1.70
10471,212200,3766.5830514300446,17,35.0,1.70
10472,217400,3739.482832629371,17,16.0,1.70
10473,211400,4132.156566151288,17,50.0,1.70
10474,214700,3289.8790245856717,17,32.0,1.70
10475,215400,4565.286930984074,17,27.0,1.70
10476,215200,3933.3093062762455,17,23.0,1.70
10477,214300,3641.9935119262404,17,20.0,1.70
10478,214000,3710.493936742313,17,21.0,1.70
10479,212300,4485.262337911118,17,42.0,1.70
10480,214200,3907.0286153826924,17,24.0,1.70
10481,210200,4144.356289621671,17,45.0,1.70
10482,216900,3764.406771889163,17,14.0,1.70
10483,215800,4098.7624840552435,17,21.0,1.70
10484,217600,3334.4647946492355,17,16.0,1.70
10485,217200,4264.04606171915,17,13.0,1.70
10486,210500,4362.625333932614,17,52.0,1.70
10487,220500,3968.2673568881864,17,10.0,1.70
10488,216300,3577.552434333642,17,17.0,1.70
10489,215900,3611.7978801767936,17,21.0,1.70
10490,216700,3502.8966360828235,17,21.0,1.70
10491,218600,1960.3147050971672,17,8.0,1.70
10492,218400,2969.9594584011193,17,12.0,1.70
10493,215100,3673.6848640354724,17,25.0,1.70
10494,215500,3242.420543683078,17,20.0,1.70
10495,212100,4889.606117985508,17,34.0,1.70
10496,223500,3464.372809842522,17,3.0,1.70
10497,217100,3825.672126975312,17,18.0,1.70
10498,216100,3655.5224440566694,17,15.0,1.70
10499,219900,4616.091879624524,17,11.0,1.70
10500,214500,5266.172772452264,17,31.0,1.70
10501,218500,2077.1551784610165,17,12.0,1.70
10502,219400,3775.3030532423513,17,11.0,1.70
10503,215700,4019.0401362507328,17,24.0,1.70
10504,223600,6323.556352565497,17,4.0,1.70
10505,219200,2251.5778828412754,17,6.0,1.70
10506,216200,3745.8219622755414,17,23.0,1.70
10507,218300,3881.502615093252,17,14.0,1.70
10508,212600,3329.264723445199,17,40.0,1.70
10509,213800,3750.8004386109187,17,23.0,1.70
10510,217700,3950.6697181975183,17,18.0,1.70
10511,220800,3657.0508674252856,17,9.0,1.70
10512,216000,4280.748255489907,17,21.0,1.70
10513,226500,7471.367589821253,17,2.0,1.70
10514,215600,3650.6569442031146,17,16.0,1.70
10515,218100,4656.180820660873,17,11.0,1.70
10516,227100,,17,1.0,1.70
10517,215000,4066.1286416000185,17,27.0,1.70
10518,217800,4828.369113729938,17,12.0,1.70
10519,222200,5491.899495693706,17,2.0,1.70
10520,221300,3303.989119231478,17,11.0,1.70
10521,150800,4797.615068784272,17,3.0,1.70
10522,161700,1030.2190331113554,17,3.0,1.70
10523,164500,2113.6947020218663,17,4.0,1.70
10524,170100,2705.7891096784847,17,9.0,1.70
10525,171800,1879.0419323410783,17,9.0,1.70
10526,172100,1760.4879468927113,17,10.0,1.70
10527,173200,2082.9486716043702,17,3.0,1.70
10528,177300,4608.446099116413,17,13.0,1.70
10529,178800,4187.786952216189,17,15.0,1.70
10530,176900,3144.7096145014343,17,6.0,1.70
10531,182700,2746.9086222215124,17,13.0,1.70
10532,185900,2872.134269686794,17,23.0,1.70
10533,187400,3244.042140289586,17,13.0,1.70
10534,194600,3117.6669788139634,17,36.0,1.70
10535,207400,3972.0984874578617,17,44.0,1.70
10536,218200,4263.8492131539215,17,11.0,1.70
10537,210900,4124.281385293831,17,34.0,1.70
10538,218800,2469.6456725967246,17,9.0,1.70
10539,220900,1926.8721568575245,17,7.0,1.70
10540,216800,3770.452992265413,17,18.0,1.70
10541,218000,3214.396517548862,17,13.0,1.70
10542,220000,5438.549489685445,17,5.0,1.70
10543,222900,4552.921659275288,17,3.0,1.70
10544,219100,3457.8840039515826,17,7.0,1.70
10545,148500,,17,1.0,1.70
10546,158600,,17,1.0,1.70
10547,172600,1960.68574410755,17,7.0,1.70
10548,175400,3611.836120952961,17,7.0,1.70
10549,185800,2873.058078121483,17,14.0,1.70
10550,196200,3736.111479072385,17,34.0,1.70
10551,211100,4248.661726117251,17,43.0,1.70
10552,223200,4141.63366412783,17,5.0,1.70
10553,211700,3821.165481676824,17,48.0,1.70
10554,212900,4197.542643051541,17,34.0,1.70
10555,221600,3459.663765973983,17,7.0,1.70
10556,220300,4002.646232904897,17,6.0,1.70
10557,218700,2904.7343166198193,17,7.0,1.70
10558,146300,7727.859526153217,17,2.0,1.70
10559,150700,3472.9881014280963,17,2.0,1.70
10560,160000,64.46825106599226,17,2.0,1.70
10561,168200,3277.0151353024203,17,4.0,1.70
10562,172700,1681.932779478008,17,5.0,1.70
10563,172400,5255.52855198388,17,5.0,1.70
10564,175600,2644.5664877343816,17,11.0,1.70
10565,174100,2375.0123326656912,17,6.0,1.70
10566,174800,3668.023995864902,17,9.0,1.70
10567,178600,3174.436197538694,17,10.0,1.70
10568,175000,2803.5854031784083,17,10.0,1.70
10569,183500,3901.460726134983,17,21.0,1.70
10570,185700,4308.899082264637,17,19.0,1.70
10571,190100,3407.0937284366128,17,19.0,1.70
10572,152700,3686.7332231286423,17,2.0,1.70
10573,161600,2625.0379481213504,17,6.0,1.70
10574,165300,3160.6233636152947,17,3.0,1.70
10575,172900,2483.5255254797835,17,6.0,1.70
10576,180400,2402.7576600632497,17,9.0,1.70
10577,189600,2633.8820321632124,17,25.0,1.70
10578,189700,3220.9021441722243,17,27.0,1.70
10579,221200,3529.1754559046185,17,5.0,1.70
10580,218900,2492.359745976434,17,10.0,1.70
10581,220700,3642.752850444145,17,5.0,1.70
10582,219300,3263.275463260873,17,13.0,1.70
10583,140700,3920.432014310796,17,2.0,1.70
10584,152600,2947.6409086368594,17,2.0,1.70
10585,156200,,17,1.0,1.70
10586,165800,4705.375784145144,17,2.0,1.70
10587,175200,3034.4556394339534,17,8.0,1.70
10588,177900,3037.249600012752,17,15.0,1.70
10589,184500,3672.8338525013673,17,16.0,1.70
10590,175700,3663.1950832263133,17,6.0,1.70
10591,195500,3228.5545175955667,17,38.0,1.70
10592,199200,3973.7285764993585,17,43.0,1.70
10593,141800,,17,1.0,1.70
10594,150000,3272.994288064145,17,3.0,1.70
10595,155000,3859.683715522613,17,4.0,1.70
10596,158900,1170.5943340064237,17,3.0,1.70
10597,162300,1687.5782749255368,17,7.0,1.70
10598,167300,4005.046212980352,17,7.0,1.70
10599,166300,2913.97997121183,17,4.0,1.70
10600,167600,2925.4806252985845,17,4.0,1.70
10601,176300,3757.610463231093,17,5.0,1.70
10602,177000,3149.9290848868086,17,7.0,1.70
10603,180100,3046.6792825503794,17,12.0,1.70
10604,177500,2794.2033800140307,17,5.0,1.70
10605,179400,4008.7571771062435,17,12.0,1.70
10606,181300,2631.715033928959,17,17.0,1.70
10607,194200,3569.367939682834,17,34.0,1.70
10608,148700,1025.1832987424775,17,2.0,1.70
10609,159500,81.40566818410129,17,2.0,1.70
10610,161500,2287.052191999707,17,5.0,1.70
10611,166700,1744.429330059903,17,5.0,1.70
10612,168800,4871.666472578346,17,5.0,1.70
10613,169500,1422.262363300755,17,3.0,1.70
10614,179700,3548.546380068749,17,9.0,1.70
10615,177600,2933.33051365503,17,16.0,1.70
10616,178100,2091.8703043574037,17,8.0,1.70
10617,180500,2387.580868945541,17,15.0,1.70
10618,187700,3390.5236371601936,17,17.0,1.70
10619,161100,6591.505783156067,17,2.0,1.70
10620,165000,3183.386004903811,17,6.0,1.70
10621,180200,3016.252783249057,17,7.0,1.70
10622,186000,4038.199797186003,17,11.0,1.70
10623,148000,,17,1.0,1.70
10624,153600,1256.4735074512148,17,2.0,1.70
10625,162700,1333.5591951440044,17,2.0,1.70
10626,164300,977.2994105795358,17,4.0,1.70
10627,167000,3931.754602197891,17,5.0,1.70
10628,173400,2799.731418363904,17,10.0,1.70
10629,185200,2561.0634462528296,17,16.0,1.70
10630,187300,4766.614311296415,17,19.0,1.70
10631,148200,,17,1.0,1.70
10632,154100,2701.9213021745345,17,2.0,1.70
10633,159600,1443.9658681511196,17,4.0,1.70
10634,161200,,17,1.0,1.70
10635,163300,3503.9392533980817,17,4.0,1.70
10636,166800,2353.78780751494,17,7.0,1.70
10637,168100,,17,1.0,1.70
10638,171400,6245.662387563374,17,3.0,1.70
10639,173500,628.3638119753518,17,2.0,1.70
10640,187100,3486.949373996762,17,20.0,1.70
10641,143000,3062.269546993273,17,2.0,1.70
10642,155100,1413.4545286889224,17,3.0,1.70
10643,163700,,17,1.0,1.70
10644,164000,,17,1.0,1.70
10645,164700,4757.561749661185,17,4.0,1.70
10646,164600,147.69692892034013,17,2.0,1.70
10647,174400,3017.740579937008,17,7.0,1.70
10648,138200,1786.450039950532,17,2.0,1.70
10649,145600,2061.708845676128,17,3.0,1.70
10650,153200,4288.5904539019375,17,3.0,1.70
10651,152300,,17,1.0,1.70
10652,157200,973.2641002679811,17,3.0,1.70
10653,158500,2231.4463349696784,17,3.0,1.70
